FID;FID_;Entity;Layer;Color;Linetype;Elevation;LineWt;RefName;Angle;IDTombe;Inventaire;Secteur;Coordonnee;Coordonn_1;Campagne;Datation;Anciennes_;POINT_X;POINT_Y
179;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;192,000000000000000;466,000000000000000;3,000000000000000;1094,000000000000000;-311,000000000000000;2011-2012;4,000000000000000;311,000000000000000;30,443704595900002;19,615292842900001
180;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;193,000000000000000;467,000000000000000;3,000000000000000;1092,000000000000000;-310,000000000000000;2011-2012;4,000000000000000;310,000000000000000;30,443713545600001;19,615275393800001
181;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;194,000000000000000;468,000000000000000;3,000000000000000;1092,000000000000000;-312,000000000000000;2011-2012;4,000000000000000;312,000000000000000;30,443696006400000;19,615275213699999
182;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;195,000000000000000;469,000000000000000;3,000000000000000;1092,000000000000000;-312,000000000000000;2011-2012;4,000000000000000;312,000000000000000;30,443696006400000;19,615275213699999
183;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;196,000000000000000;470,000000000000000;3,000000000000000;1093,000000000000000;-313,000000000000000;2011-2012;4,000000000000000;313,000000000000000;30,443687146799999;19,615283893200001
184;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;197,000000000000000;471,000000000000000;3,000000000000000;1094,000000000000000;-314,000000000000000;2011-2012;4,000000000000000;314,000000000000000;30,443678287200001;19,615292572800001
185;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;198,000000000000000;472,000000000000000;3,000000000000000;1094,000000000000000;-316,000000000000000;2011-2012;4,000000000000000;316,000000000000000;30,443660747999999;19,615292392699999
186;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;199,000000000000000;473,000000000000000;3,000000000000000;1092,000000000000000;-314,000000000000000;2011-2012;4,000000000000000;314,000000000000000;30,443678467300000;19,615275033600000
187;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;200,000000000000000;474,000000000000000;3,000000000000000;1082,000000000000000;-310,000000000000000;2011-2012;4,000000000000000;310,000000000000000;30,443714446000001;19,615187697900001
188;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;201,000000000000000;475,000000000000000;3,000000000000000;1080,000000000000000;-310,000000000000000;2011-2012;4,000000000000000;310,000000000000000;30,443714626100000;19,615170158700000
189;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;202,000000000000000;476,000000000000000;1,000000000000000;1080,000000000000000;-266,000000000000000;2011-2012;3,000000000000000;266,000000000000000;30,444100487800000;19,615174120500001
190;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;203,000000000000000;477,000000000000000;1,000000000000000;1081,000000000000000;-272,000000000000000;2011-2012;3,000000000000000;272,000000000000000;30,444047780199998;19,615182349900000
191;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;204,000000000000000;478,000000000000000;1,000000000000000;1082,000000000000000;-270,000000000000000;2011-2012;3,000000000000000;270,000000000000000;30,444065229300001;19,615191299500001
192;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;205,000000000000000;479,000000000000000;1,000000000000000;1080,000000000000000;-269,000000000000000;2011-2012;3,000000000000000;269,000000000000000;30,444074179000001;19,615173850400001
193;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;206,000000000000000;480,000000000000000;1,000000000000000;1079,000000000000000;-271,000000000000000;2011-2012;3,000000000000000;271,000000000000000;30,444056729900002;19,615164900700002
194;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;207,000000000000000;481,000000000000000;1,000000000000000;1078,000000000000000;-267,000000000000000;2011-2012;6,000000000000000;267,000000000000000;30,444091898300002;19,615156491299999
195;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;208,000000000000000;482,000000000000000;1,000000000000000;1078,000000000000000;-272,000000000000000;2011-2012;3,000000000000000;272,000000000000000;30,444048050300001;19,615156041100001
196;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;209,000000000000000;483,000000000000000;1,000000000000000;1078,000000000000000;-274,000000000000000;2011-2012;3,000000000000000;274,000000000000000;30,444030511200001;19,615155861000002
197;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;210,000000000000000;484,000000000000000;1,000000000000000;1072,000000000000000;-256,000000000000000;2011-2012;3,000000000000000;256,000000000000000;30,444188903899999;19,615104864300001
198;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;211,000000000000000;485,000000000000000;1,000000000000000;1076,000000000000000;-257,000000000000000;2011-2012;3,000000000000000;257,000000000000000;30,444179774199998;19,615139852599999
199;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;212,000000000000000;486,000000000000000;1,000000000000000;1076,000000000000000;-254,000000000000000;2011-2012;3,000000000000000;254,000000000000000;30,444206082899999;19,615140122700002
200;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;213,000000000000000;487,000000000000000;1,000000000000000;1072,000000000000000;-260,000000000000000;2011-2012;3,000000000000000;260,000000000000000;30,444153825600001;19,615104504100000
201;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;214,000000000000000;488,000000000000000;1,000000000000000;1072,000000000000000;-258,000000000000000;2011-2012;3,000000000000000;258,000000000000000;30,444171364799999;19,615104684199999
202;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;215,000000000000000;489,000000000000000;1,000000000000000;1074,000000000000000;-255,000000000000000;2011-2012;3,000000000000000;255,000000000000000;30,444197493400001;19,615122493499999
203;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;216,000000000000000;490,000000000000000;1,000000000000000;1071,000000000000000;-258,000000000000000;2011-2012;3,000000000000000;258,000000000000000;30,444171454799999;19,615095914600001
204;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;217,000000000000000;491,000000000000000;1,000000000000000;1060,000000000000000;-258,000000000000000;2011-2012;3,000000000000000;258,000000000000000;30,444172445200000;19,614999449199999
205;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;218,000000000000000;492,000000000000000;1,000000000000000;1081,000000000000000;-268,000000000000000;2011-2012;3,000000000000000;268,000000000000000;30,444082858600002;19,615182709999999
206;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;221,000000000000000;493,000000000000000;26,000000000000000;1005,000000000000000;-211,000000000000000;2012-2013;10,000000000000000;211,000000000000000;30,444589567900000;19,614521354000001
207;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;222,000000000000000;494,000000000000000;26,000000000000000;1002,000000000000000;-206,000000000000000;2012-2013;6,000000000000000;206,000000000000000;30,444633685900001;19,614495495400000
208;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;223,000000000000000;495,000000000000000;26,000000000000000;998,000000000000000;-207,000000000000000;2012-2013;6,000000000000000;207,000000000000000;30,444625276499998;19,614460327000000
209;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;224,000000000000000;496,000000000000000;26,000000000000000;995,000000000000000;-206,000000000000000;2012-2013;6,000000000000000;206,000000000000000;30,444634316199998;19,614434108299999
210;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;225,000000000000000;497,000000000000000;26,000000000000000;1002,000000000000000;-209,000000000000000;2012-2013;6,000000000000000;209,000000000000000;30,444607377200001;19,614495225300001
211;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;226,000000000000000;498,000000000000000;26,000000000000000;1000,000000000000000;-211,000000000000000;2012-2013;6,000000000000000;211,000000000000000;30,444590018100001;19,614477506099998
212;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;227,000000000000000;499,000000000000000;26,000000000000000;1003,000000000000000;-213,000000000000000;2012-2013;6,000000000000000;213,000000000000000;30,444572208800000;19,614503634700000
213;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;228,000000000000000;500,000000000000000;26,000000000000000;1004,000000000000000;-218,000000000000000;2012-2013;6,000000000000000;218,000000000000000;30,444528270900001;19,614511954099999
214;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;229,000000000000000;501,000000000000000;26,000000000000000;1001,000000000000000;-215,000000000000000;2012-2013;6,000000000000000;215,000000000000000;30,444554849700001;19,614485915500001
215;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;230,000000000000000;502,000000000000000;26,000000000000000;995,000000000000000;-214,000000000000000;2012-2013;6,000000000000000;214,000000000000000;30,444564159599999;19,614433387999998
216;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;231,000000000000000;503,000000000000000;26,000000000000000;994,000000000000000;-216,000000000000000;2012-2013;6,000000000000000;216,000000000000000;30,444546710400001;19,614424438299999
217;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;232,000000000000000;504,000000000000000;26,000000000000000;1002,000000000000000;-219,000000000000000;2012-2013;6,000000000000000;219,000000000000000;30,444519681399999;19,614494324900001
218;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;233,000000000000000;505,000000000000000;26,000000000000000;1000,000000000000000;-219,000000000000000;2012-2013;6,000000000000000;219,000000000000000;30,444519861400000;19,614476785699999
219;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;234,000000000000000;506,000000000000000;26,000000000000000;993,000000000000000;-219,000000000000000;2012-2013;6,000000000000000;219,000000000000000;30,444520491700001;19,614415398599998
220;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;235,000000000000000;507,000000000000000;26,000000000000000;991,000000000000000;-218,000000000000000;2012-2013;6,000000000000000;218,000000000000000;30,444529441400000;19,614397949499999
221;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;236,000000000000000;508,000000000000000;26,000000000000000;989,000000000000000;-209,000000000000000;2012-2013;6,000000000000000;209,000000000000000;30,444608547700000;19,614381220700000
222;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;237,000000000000000;509,000000000000000;26,000000000000000;1000,000000000000000;-209,000000000000000;2012-2013;6,000000000000000;209,000000000000000;30,444607557299999;19,614477686099999
223;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;238,000000000000000;510,000000000000000;26,000000000000000;988,000000000000000;-215,000000000000000;2012-2013;6,000000000000000;215,000000000000000;30,444556020299999;19,614371910900001
224;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;239,000000000000000;511,000000000000000;26,000000000000000;987,000000000000000;-211,000000000000000;2012-2013;6,000000000000000;211,000000000000000;30,444591188600000;19,614363501500002
225;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;240,000000000000000;512,000000000000000;26,000000000000000;986,000000000000000;-219,000000000000000;2012-2013;6,000000000000000;219,000000000000000;30,444521122000001;19,614354011600000
226;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;241,000000000000000;513,000000000000000;26,000000000000000;984,000000000000000;-211,000000000000000;2012-2013;6,000000000000000;211,000000000000000;30,444591458800002;19,614337192699999
227;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;242,000000000000000;514,000000000000000;26,000000000000000;987,000000000000000;-205,000000000000000;2012-2013;6,000000000000000;205,000000000000000;30,444643806100000;19,614364041700000
228;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;243,000000000000000;515,000000000000000;26,000000000000000;984,000000000000000;-205,000000000000000;2012-2013;6,000000000000000;205,000000000000000;30,444644076300001;19,614337732999999
229;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;244,000000000000000;516,000000000000000;26,000000000000000;980,000000000000000;-208,000000000000000;2012-2013;6,000000000000000;208,000000000000000;30,444618127700000;19,614302384500000
230;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;245,000000000000000;518,000000000000000;26,000000000000000;1023,000000000000000;-236,000000000000000;2012-2013;6,000000000000000;236,000000000000000;30,444368707599999;19,614676955499998
231;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;246,000000000000000;519,000000000000000;26,000000000000000;988,000000000000000;-198,000000000000000;2012-2013;6,000000000000000;198,000000000000000;30,444705103200000;19,614373441600002
232;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;247,000000000000000;520,000000000000000;26,000000000000000;983,000000000000000;-199,000000000000000;2012-2013;6,000000000000000;199,000000000000000;30,444696783800001;19,614329503600000
233;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;248,000000000000000;525,000000000000000;26,000000000000000;985,000000000000000;-195,000000000000000;2012-2013;6,000000000000000;195,000000000000000;30,444731682099999;19,614347402899998
234;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;249,000000000000000;529,000000000000000;26,000000000000000;1003,000000000000000;-197,000000000000000;2012-2013;6,000000000000000;197,000000000000000;30,444712522200000;19,614505075400000
235;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;250,000000000000000;532,000000000000000;26,000000000000000;996,000000000000000;-198,000000000000000;2012-2013;6,000000000000000;198,000000000000000;30,444704382899999;19,614443598200001
236;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;251,000000000000000;535,000000000000000;26,000000000000000;992,000000000000000;-198,000000000000000;2012-2013;6,000000000000000;198,000000000000000;30,444704742999999;19,614408519900000
237;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;252,000000000000000;536,000000000000000;26,000000000000000;994,000000000000000;-196,000000000000000;2012-2013;6,000000000000000;196,000000000000000;30,444722102099998;19,614426239200000
238;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;253,000000000000000;537,000000000000000;1,000000000000000;1043,000000000000000;-258,000000000000000;2012-2013;3,000000000000000;258,000000000000000;30,444173975900000;19,614850366300001
239;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;254,000000000000000;538,000000000000000;1,000000000000000;1045,000000000000000;-260,000000000000000;2012-2013;1,000000000000000;260,000000000000000;30,444156256700001;19,614867725300002
240;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;255,000000000000000;539,000000000000000;1,000000000000000;1046,000000000000000;-258,000000000000000;2012-2013;1,000000000000000;258,000000000000000;30,444173705800001;19,614876675000001
241;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;256,000000000000000;540,000000000000000;1,000000000000000;1048,000000000000000;-268,000000000000000;2012-2013;1,000000000000000;268,000000000000000;30,444085829900001;19,614893313800000
242;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;257,000000000000000;541,000000000000000;1,000000000000000;1048,000000000000000;-257,000000000000000;2012-2013;1,000000000000000;257,000000000000000;30,444182295299999;19,614894304200000
243;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;258,000000000000000;542,000000000000000;26,000000000000000;1015,000000000000000;-238,000000000000000;2012-2013;6,000000000000000;238,000000000000000;30,444351888700002;19,614606618700002
244;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;260,000000000000000;301,000000000000000;3,000000000000000;1086,000000000000000;-310,000000000000000;2004-2005;4,000000000000000;310,000000000000000;30,443714085800000;19,615222776200000
245;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;261,000000000000000;616,000000000000000;30,000000000000000;980,000000000000000;-192,000000000000000;2016-2017;0,000000000000000;192,000000000000000;30,444758441000001;19,614303825099999
246;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;262,000000000000000;617,000000000000000;30,000000000000000;964,000000000000000;-196,000000000000000;2016-2017;0,000000000000000;196,000000000000000;30,444724803300002;19,614163151600000
247;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;264,000000000000000;618,000000000000000;30,000000000000000;978,000000000000000;-187,000000000000000;2016-2017;0,000000000000000;187,000000000000000;30,444802468999999;19,614286736200000
248;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;265,000000000000000;619,000000000000000;30,000000000000000;978,000000000000000;-184,000000000000000;2016-2017;0,000000000000000;184,000000000000000;30,444828777800002;19,614287006300000
249;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;266,000000000000000;620,000000000000000;30,000000000000000;973,000000000000000;-195,000000000000000;2016-2017;0,000000000000000;195,000000000000000;30,444732762499999;19,614242167899999
250;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;267,000000000000000;621,000000000000000;30,000000000000000;972,000000000000000;-192,000000000000000;2016-2017;0,000000000000000;192,000000000000000;30,444759161299999;19,614233668499999
251;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;268,000000000000000;622,000000000000000;30,000000000000000;975,000000000000000;-186,000000000000000;2016-2017;0,000000000000000;186,000000000000000;30,444811508699999;19,614260517500000
252;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;269,000000000000000;623,000000000000000;30,000000000000000;972,000000000000000;-186,000000000000000;2016-2017;0,000000000000000;186,000000000000000;30,444811778799998;19,614234208700001
253;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;270,000000000000000;624,000000000000000;30,000000000000000;968,000000000000000;-189,000000000000000;2016-2017;0,000000000000000;189,000000000000000;30,444785830200001;19,614198860300000
254;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;271,000000000000000;625,000000000000000;30,000000000000000;968,000000000000000;-162,000000000000000;2016-2017;0,000000000000000;162,000000000000000;30,445022608999999;19,614201291400001
255;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;272,000000000000000;626,000000000000000;30,000000000000000;967,000000000000000;-185,000000000000000;2016-2017;0,000000000000000;185,000000000000000;30,444820998600001;19,614190450799999
256;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;273,000000000000000;627,000000000000000;30,000000000000000;978,000000000000000;-181,000000000000000;2016-2017;0,000000000000000;181,000000000000000;30,444855086499999;19,614287276399999
257;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;274,000000000000000;628,000000000000000;30,000000000000000;975,000000000000000;-183,000000000000000;2016-2017;0,000000000000000;183,000000000000000;30,444837817500002;19,614260787599999
258;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;275,000000000000000;629,000000000000000;30,000000000000000;971,000000000000000;-184,000000000000000;2016-2017;0,000000000000000;184,000000000000000;30,444829408000000;19,614225619199999
259;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;276,000000000000000;630,000000000000000;30,000000000000000;971,000000000000000;-180,000000000000000;2016-2017;0,000000000000000;180,000000000000000;30,444864486400000;19,614225979400000
260;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;277,000000000000000;631,000000000000000;30,000000000000000;979,000000000000000;-177,000000000000000;2016-2017;0,000000000000000;177,000000000000000;30,444890074800000;19,614296406200001
261;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;278,000000000000000;632,000000000000000;30,000000000000000;975,000000000000000;-175,000000000000000;2016-2017;0,000000000000000;175,000000000000000;30,444907974100001;19,614261507900000
262;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;279,000000000000000;633,000000000000000;30,000000000000000;977,000000000000000;-173,000000000000000;2016-2017;0,000000000000000;173,000000000000000;30,444925333200000;19,614279227200001
263;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;280,000000000000000;634,000000000000000;30,000000000000000;973,000000000000000;-195,000000000000000;2016-2017;0,000000000000000;195,000000000000000;30,444732762499999;19,614242167899999
264;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;281,000000000000000;635,000000000000000;30,000000000000000;974,000000000000000;-173,000000000000000;2016-2017;0,000000000000000;173,000000000000000;30,444925603300000;19,614252918399998
265;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;282,000000000000000;636,000000000000000;30,000000000000000;972,000000000000000;-172,000000000000000;2016-2017;0,000000000000000;172,000000000000000;30,444934553000000;19,614235469299999
266;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;283,000000000000000;637,000000000000000;30,000000000000000;969,000000000000000;-170,000000000000000;2016-2017;0,000000000000000;170,000000000000000;30,444952362300000;19,614209340599999
267;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;284,000000000000000;638,000000000000000;30,000000000000000;969,000000000000000;-175,000000000000000;2016-2017;0,000000000000000;175,000000000000000;30,444908514400002;19,614208890400000
268;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;285,000000000000000;639,000000000000000;30,000000000000000;962,000000000000000;-193,000000000000000;2016-2017;0,000000000000000;193,000000000000000;30,444751292100001;19,614145882599999
269;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;286,000000000000000;640,000000000000000;30,000000000000000;975,000000000000000;-167,000000000000000;2016-2017;0,000000000000000;167,000000000000000;30,444978130799999;19,614262228200001
270;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;287,000000000000000;641,000000000000000;30,000000000000000;974,000000000000000;-170,000000000000000;2016-2017;0,000000000000000;170,000000000000000;30,444951912099999;19,614253188500001
271;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;288,000000000000000;642,000000000000000;30,000000000000000;970,000000000000000;-167,000000000000000;2016-2017;0,000000000000000;167,000000000000000;30,444978581000001;19,614218380299999
272;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;289,000000000000000;643,000000000000000;30,000000000000000;976,000000000000000;-162,000000000000000;2016-2017;0,000000000000000;162,000000000000000;30,445021888700001;19,614271448000000
273;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;290,000000000000000;644,000000000000000;30,000000000000000;977,000000000000000;-157,000000000000000;2016-2017;0,000000000000000;157,000000000000000;30,445065646600000;19,614280667799999
274;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;291,000000000000000;645,000000000000000;30,000000000000000;966,000000000000000;-162,000000000000000;2016-2017;0,000000000000000;162,000000000000000;30,445022789100001;19,614183752199999
275;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;292,000000000000000;646,000000000000000;30,000000000000000;964,000000000000000;-165,000000000000000;2016-2017;0,000000000000000;165,000000000000000;30,444996660400001;19,614165942900001
276;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;293,000000000000000;647,000000000000000;30,000000000000000;965,000000000000000;-170,000000000000000;2016-2017;0,000000000000000;170,000000000000000;30,444952722499998;19,614174262300001
277;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;294,000000000000000;648,000000000000000;30,000000000000000;965,000000000000000;-173,000000000000000;2016-2017;0,000000000000000;173,000000000000000;30,444926413699999;19,614173992200001
278;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;295,000000000000000;649,000000000000000;30,000000000000000;960,000000000000000;-169,000000000000000;2016-2017;0,000000000000000;169,000000000000000;30,444961942199999;19,614130504399999
279;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;296,000000000000000;650,000000000000000;30,000000000000000;960,000000000000000;-165,000000000000000;2016-2017;0,000000000000000;165,000000000000000;30,444997020599999;19,614130864600000
280;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;297,000000000000000;651,000000000000000;30,000000000000000;965,000000000000000;-164,000000000000000;2016-2017;0,000000000000000;164,000000000000000;30,445005340000002;19,614174802499999
281;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;298,000000000000000;652,000000000000000;30,000000000000000;962,000000000000000;-173,000000000000000;2016-2017;0,000000000000000;173,000000000000000;30,444926683799999;19,614147683399999
282;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;299,000000000000000;653,000000000000000;30,000000000000000;953,000000000000000;-171,000000000000000;2016-2017;0,000000000000000;171,000000000000000;30,444945033400000;19,614068937199999
283;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;300,000000000000000;655,000000000000000;30,000000000000000;963,000000000000000;-171,000000000000000;2016-2017;0,000000000000000;171,000000000000000;30,444944132900002;19,614156633099999
284;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;301,000000000000000;656,000000000000000;30,000000000000000;967,000000000000000;-160,000000000000000;2016-2017;0,000000000000000;160,000000000000000;30,445040238200001;19,614192701899999
285;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;302,000000000000000;657,000000000000000;30,000000000000000;965,000000000000000;-179,000000000000000;2016-2017;0,000000000000000;179,000000000000000;30,444873796200000;19,614173451900001
286;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;303,000000000000000;658,000000000000000;30,000000000000000;965,000000000000000;-187,000000000000000;2016-2017;0,000000000000000;187,000000000000000;30,444803639500002;19,614172731600000
287;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;304,000000000000000;659,000000000000000;30,000000000000000;963,000000000000000;-167,000000000000000;2016-2017;0,000000000000000;167,000000000000000;30,444979211300002;19,614156993200002
288;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;305,000000000000000;660,000000000000000;32,000000000000000;907,000000000000000;-168,000000000000000;2016-2017;0,000000000000000;168,000000000000000;30,444975484000000;19,613665806499998
289;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;306,000000000000000;661,000000000000000;32,000000000000000;907,000000000000000;-164,000000000000000;2016-2017;0,000000000000000;164,000000000000000;30,445010562299998;19,613666166700000
290;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;307,000000000000000;662,000000000000000;32,000000000000000;906,000000000000000;-173,000000000000000;2016-2017;0,000000000000000;173,000000000000000;30,444931726099998;19,613656586699999
291;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;308,000000000000000;663,000000000000000;32,000000000000000;909,000000000000000;-172,000000000000000;2016-2017;0,000000000000000;172,000000000000000;30,444940225500002;19,613682985499999
292;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;309,000000000000000;664,000000000000000;30,000000000000000;986,000000000000000;-191,000000000000000;2016-2017;0,000000000000000;191,000000000000000;30,444766670300002;19,614356532700000
293;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;310,000000000000000;665,000000000000000;30,000000000000000;989,000000000000000;-194,000000000000000;2016-2017;0,000000000000000;194,000000000000000;30,444740091500002;19,614382571299998
294;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;311,000000000000000;666,000000000000000;30,000000000000000;988,000000000000000;-191,000000000000000;2016-2017;0,000000000000000;191,000000000000000;30,444766490300001;19,614374071899999
295;0;Point;Tombb;198;Continuous;0,000000000000000;25; ;0,000000000000000;312,000000000000000;667,000000000000000;30,000000000000000;960,000000000000000;-159,000000000000000;2016-2017;0,000000000000000;159,000000000000000;30,445049638099999;19,614131404799998
